"","logFC","logCPM","F","PValue","FDR"
"Y6D1A.2",-1.10575793407408,-0.220506248284841,1.53354192375508,0.248270586690206,1
"Y6E2A.10",-0.146426222081746,0.432818943419315,0.0219354703260177,0.885668059182513,1
"Y6E2A.4",-0.885550960151085,1.33506131707247,0.631949395186798,0.447992096172334,1
"Y6G8.2",-1.78513462298383,1.98495401108505,2.50851502244198,0.151792788949936,1
"Y70C5A.3",-0.790729218041072,1.48774461941607,0.880582953523364,0.373609199968696,1
"Y70D2A.1",-0.821576471211168,0.625580201080757,1.06801795781956,0.329537743093053,1
"Y70G10A.3",-0.38921037892931,2.64578442336829,0.780919568473975,0.400853871720328,1
"Y70G10A.4",-0.193407664278195,2.96924824299356,0.217196812576905,0.652744807649565,1
"Y71A12B.10",0.0711558352696949,0.0684801786975281,0.00721393661019838,0.934254537629266,1
"Y71A12B.11",1.06352459930278,1.0723726903814,1.61422457876566,0.237143086303668,1
"Y71A12B.12",-0.655652497074762,1.81737850565171,0.400680203191858,0.543655813152841,1
"Y71A12B.2",0.887339735795244,-0.38235756526963,0.47366901168247,0.511725619705603,1
"Y71A12C.2",0.280994896126037,-0.390006548243239,0.0697100238837622,0.797967840793165,1
"Y71F9AL.1",0.135661844399462,3.25018589108157,0.143429308400263,0.714061587483513,1
"Y71F9AL.10",-0.387577697114748,3.2166038803507,1.32362309584345,0.280882042612488,1
"Y71F9AL.12",0.271432216036301,3.75592333880535,0.638253453214287,0.445814282537925,1
"Y71F9AL.2",0.114689177155572,2.34066092487872,0.032368072602766,0.861383577883943,1
"Y71F9AL.4",0.150460618796152,3.28619153349274,0.0687480642849868,0.799331281187554,1
"Y71F9AL.7",0.872683156288652,0.0164377287515422,0.483654495892046,0.50510055534232,1
"Y71F9AL.8",0.482653889505543,2.89604116065153,1.65933000488145,0.231221781688831,1
"Y71F9AL.9",0.188415184981176,7.28736929083357,0.692596110796215,0.427753874908008,1
"Y71F9AM.9",1.71985041265909,0.819320749520128,3.64323827704909,0.0901061929565894,1
"Y71F9AR.2",-0.348661533505832,0.254827157587868,0.164735698210297,0.694731039415423,1
"Y71F9AR.4",-0.561920823810324,1.60893920062151,0.481002254585732,0.506239580521824,1
"Y71F9B.1",-0.604278036236819,1.81009703084541,1.03121219361536,0.337549550220227,1
"Y71F9B.13",0.604260860150874,3.06074074353112,2.97869864373259,0.119958102253948,1
"Y71F9B.15",0.241243126753169,-0.158336677457571,0.0979506218615506,0.761748171471428,1
"Y71F9B.2",-0.389922889163159,3.55364852467376,1.4200094473034,0.265201386769563,1
"Y71F9B.6",-0.080838903237186,3.4359904549573,0.0655628834650388,0.803920564133802,1
"Y71F9B.9",0.935433013065456,1.36599694469138,0.842442047861134,0.383681798173761,1
"Y71G10AR.4",0.330193712000276,4.49210999525415,1.04383266735294,0.334769905801802,1
"Y71G12A.4",-0.238772490164187,1.23110169540439,0.129173839353949,0.727943603173281,1
"Y71G12B.10",0.205846825482696,4.59208011301544,0.55123761132286,0.477571184431936,1
"Y71G12B.13",-0.052306544923354,4.13453807871953,0.033341411061705,0.859340139632195,1
"Y71G12B.17",0.40839714354252,2.10429023095665,0.485992072401757,0.504100571137173,1
"Y71G12B.2",1.42859686073043,-0.179554487478282,1.8963847837512,0.203213496611428,1
"Y71G12B.22",0.507457092423705,0.634851483192053,0.393901215349204,0.546532457406909,1
"Y71G12B.23",0.560739220876382,0.891326787718365,0.630825236260455,0.448382341982376,1
"Y71G12B.25",0.603694976617012,4.24365413246679,0.508554706136154,0.498708900420554,1
"Y71G12B.26",1.48237445254681,-0.317139890929366,2.45745692392749,0.152922442003879,1
"Y71G12B.3",0.941046494308535,0.305555288688038,1.73861233202946,0.221297505020768,1
"Y71G12B.30",0.410090494147854,1.3484091934969,0.27169764679122,0.615330279199691,1
"Y71G12B.31",0.76475001147028,-0.0658871497136806,0.982786391866484,0.348543361297639,1
"Y71G12B.35",0.204529389147207,0.380580045449984,0.0952747429887705,0.764910506758307,1
"Y71G12B.6",0.766802596771382,3.01238517561003,2.56621156442691,0.145147362797224,1
"Y71H10B.1",0.0581255298458435,6.40289021301571,0.0346837819153513,0.856572055840352,1
"Y71H2AM.1",-0.244381684556097,3.47656576512975,0.312561229208434,0.590350576525189,1
"Y71H2AM.10",-0.0668845546830248,1.65354054913196,0.0147302361621244,0.906183610335146,1
"Y71H2AM.11",0.0534457599006607,4.96685996771574,0.0375022009152445,0.850935913475149,1
"Y71H2AM.12",1.10682139480125,0.356682780108819,2.93329817642129,0.122436354334915,1
"Y71H2AM.13",1.44849190850191,6.08062044495754,8.82407678837905,0.0178043012035224,1
"Y71H2AM.15",-0.140626480322032,3.44034320438492,0.0287230877860455,0.869823914769521,1
"Y71H2AM.2",-0.00982403435035361,4.06107708315066,0.00111996886316733,0.974065704233369,1
"Y71H2AM.20",-0.082346575019553,4.16015570135143,0.0971142948344391,0.762731343519182,1
"Y71H2AM.28",0.294902945685206,2.07013140883604,0.241483153582383,0.63541554377655,1
"Y71H2AM.29",0.828090249200236,1.11666929912232,1.1481703171453,0.313037740783561,1
"Y71H2AM.3",0.202401378935879,3.8691538747229,0.595624573875226,0.460901516337602,1
"Y71H2AM.4",0.680509246246826,5.89739620190623,5.2270291937776,0.0493199380539929,1
"Y71H2AM.6",-0.170734395994696,2.04770226996177,0.0978511063093069,0.761864915943961,1
"Y71H2AM.9",-0.0607873556411286,4.00612272547304,0.0473857045793024,0.832745729282827,1
"Y71H2AR.1",0.380546745618315,3.41045178789772,0.993281955522979,0.346115281236789,1
"Y71H2B.1",2.08237210481531,1.89922679521655,8.5439646620729,0.0177473751505943,1
"Y71H2B.11",-0.525833006641458,1.02661525008042,0.628458684186139,0.449205763258019,1
"Y71H2B.2",-0.18133660357645,4.95986995576369,0.321681794662619,0.585074890018757,1
"Y71H2B.4",0.330433706902016,3.07591566677056,0.157876043557247,0.701123879252664,1
"Y71H2B.5",0.18868152077738,3.83472471573886,0.393651705221875,0.546656759158008,1
"Y71H2B.8",-0.427787676221797,1.21035829516115,0.525109947542389,0.487886936193061,1
"Y72A10A.1",-0.729328582976674,-0.274581533671879,0.755105658219569,0.408426212808176,1
"Y73B3A.1",-0.0258231102159515,4.97888303906405,0.00805537418671812,0.930536826743034,1
"Y73B3A.11",-0.114935945294846,1.10013340691718,0.0276162812441239,0.871849518975021,1
"Y73B3A.18",0.287157077894063,6.24090572947343,0.708018691280939,0.422848441546039,1
"Y73B3A.4",0.162098056398315,2.67170204100379,0.174897243104116,0.686029401796012,1
"Y73B6A.1",1.02161319144695,0.330991918348585,1.31221595454412,0.28282452326572,1
"Y73B6A.16",0.761055932452345,1.42930928959194,2.01733762934734,0.190682709687822,1
"Y73B6BL.12",-0.689787218064933,-0.680834464091288,0.232488897223991,0.641700460244473,1
"Y73B6BL.23",0.3519063545593,4.15676163833252,0.578867323427438,0.4670739956492,1
"Y73B6BL.27",1.26168415481438,2.16094583899831,4.65357938633066,0.0606729579263753,1
"Y73B6BL.270",0.00618599225161734,0.265067461279192,3.75046967822192e-05,0.995253191059401,1
"Y73B6BL.29",-0.48447183871163,2.04665371658808,0.848496906363296,0.382054658041067,1
"Y73B6BL.31",0.148239190650206,2.64029776215677,0.0915431876291549,0.769403483445471,1
"Y73B6BL.36",1.15429353667708,-0.826624029691307,0.802410971047191,0.397811963198708,1
"Y73B6BL.44",0.43626453425518,2.34472841653544,0.743878163717451,0.411791819058752,1
"Y73C8B.1",0.00886311911934045,1.1687455400811,0.000112400781689871,0.991782541156037,1
"Y73C8B.2",-0.404004148330126,1.77275748102615,0.642355278646552,0.444406839959581,1
"Y73C8B.3",-0.210858593995779,3.2140297873305,0.277606370192814,0.611572624962313,1
"Y73C8C.4",1.92234634714796,-0.913259703899463,1.6932777153062,0.231166732376477,1
"Y73E7A.1",0.740232078226585,4.14344650688355,2.70342330693983,0.136061301972843,1
"Y73E7A.2",-0.304441765245791,3.39394428205724,0.555097760940608,0.47607985790689,1
"Y73E7A.3",-0.179574342038624,2.17461401432399,0.134765375839729,0.722398474885722,1
"Y73E7A.6",0.654233798380566,1.81596540912749,1.1773962292511,0.307322606576253,1
"Y73E7A.8",0.246855084972995,2.45520464767436,0.0198585720644459,0.891919660691572,1
"Y73F4A.1",-0.707055115092403,0.468094059738482,0.452387848360762,0.518838205431082,1
"Y73F4A.2",-0.47350622139876,1.58382721402161,0.256479606381048,0.625257514849571,1
"Y73F4A.3",-0.263493236728539,-0.070319804841479,0.0503276499765005,0.827725214429723,1
"Y73F8A.1160",-4.03010194592882,0.544518835411271,4.08034473420164,0.0789762095981539,1
"Y73F8A.13",-0.497175819395333,0.785637685343315,0.758556256584953,0.407400753560499,1
"Y73F8A.20",0.111277832869779,1.49069788646768,0.039085696967292,0.847865849473089,1
"Y73F8A.24",0.0534056928585417,4.1342504934049,0.0282154989041557,0.870481026310487,1
"Y73F8A.26",0.199926978799741,2.88530468165656,0.24060842065348,0.636020244868857,1
"Y73F8A.27",-0.577295418159198,3.48420085622741,2.63647878686484,0.140398256776359,1
"Y73F8A.32",-0.409911903209625,0.205940897761737,0.279887872333326,0.610135607616016,1
"Y73F8A.5",-0.519580435299278,0.752604972527732,0.407379349893992,0.539899654249706,1
"Y74C10AL.2",0.323352117782151,3.43032228888598,0.458967298380573,0.515889839464777,1
"Y74C9A.6",-1.54742153338398,2.80926090423471,2.20950949180309,0.190096931733343,1
"Y75B12B.1",0.00844485901480671,5.31426884832004,0.000396304682311128,0.984572757215485,1
"Y75B12B.12",-0.97171053854352,-0.0693040244560798,0.349393282037731,0.571809535084847,1
"Y75B12B.3",1.18162278786783,-0.441016524781604,1.76751581572086,0.217824811528965,1
"Y75B7AR.1",-0.0769379566124268,3.31508329464199,0.0171204345674152,0.898902869774202,1
"Y75B7B.1",-0.528341722910927,0.701003508778059,0.675460210041944,0.433315346073324,1
"Y75B8A.13",-0.252636651902664,5.44866318419207,0.49581062346045,0.499939715386297,1
"Y75B8A.14",0.11666628601485,3.90165278282645,0.202701708156496,0.663666733294564,1
"Y75B8A.16",-0.289859797069163,3.12711620894398,0.573446451939148,0.469101527797282,1
"Y75B8A.18",0.75801706226959,2.47042327313048,2.17430414870428,0.175921951715878,1
"Y75B8A.19",0.0900248640906984,2.56801658605496,0.0552246716838616,0.819700769602762,1
"Y75B8A.23",-0.023954289193599,-0.450424515121801,0.000311015127115974,0.98633128829508,1
"Y75B8A.24",-0.0159085321401612,6.25221315173524,0.00345227401942043,0.954486965684855,1
"Y75B8A.25",-0.18718306263002,4.55953341943282,0.454096728422764,0.518069386809757,1
"Y75B8A.28",0.00682769105538713,3.00020859446497,0.000180560259551173,0.989585019746375,1
"Y75B8A.3",0.603713596479626,2.47984190757786,0.573955750446271,0.469060337083754,1
"Y75B8A.31",-0.127216057618927,3.92044982595201,0.123336391582873,0.733880854287893,1
"Y75B8A.32",-0.00301087276219438,0.0617507907249793,1.89151036947672e-05,0.996628953156923,1
"Y75B8A.6",-0.330417707790327,3.25815300476225,0.26891062676995,0.617218342865896,1
"Y75B8A.7",0.168275440984169,4.36516861677367,0.188819517035224,0.674583482500471,1
"Y75B8A.8",0.192374715484729,5.39692819796688,0.471907637228042,0.510181612595731,1
"Y75D11A.3",-0.136686634279516,1.02941594151095,0.0296926119416718,0.8671703129812,1
"Y76A2B.4",0.232598457440352,2.16701734427847,0.231322184481183,0.642526839965128,1
"Y76A2B.5",0.200100375188113,5.49326162241611,0.832917232934822,0.386263519367037,1
"Y76B12C.3",0.387074357458126,3.79934004463408,1.12172789765265,0.318343770089724,1
"Y76B12C.4",0.636978350982718,0.586905801110982,0.446495356479458,0.521505789776901,1
"Y76B12C.6",-0.0287161038204903,3.34513859250074,0.00752682374497972,0.932847797749813,1
"Y76B12C.8",-0.91899834523185,0.184105339889329,1.71792682311188,0.223829535644633,1
"Y77E11A.12",-0.0828513938933984,2.22076222840479,0.0277717113525757,0.871493089508623,1
"Y77E11A.14",-0.282821714710654,0.0966629553044685,0.032840190496088,0.860456275965042,1
"Y77E11A.2",1.28375489011847,5.22095786918388,8.47915336445414,0.0181509467863429,1
"Y77E11A.23",0.569688131232719,-0.72064193599958,0.179949930093106,0.684873213470664,1
"Y77E11A.7",-0.197766762051129,4.87265008030106,0.46626176150241,0.512657559475265,1
"Y79H2A.2",0.954290111879256,1.29910700235738,1.85910064163169,0.207300175698632,1
"Y79H2A.3",0.0256469324819532,6.1337353223615,0.0157653132932815,0.902962003418417,1
"Y79H2A.4",-0.410819548804882,-0.218062884132431,0.190559723253911,0.673188919551158,1
"Y7A5A.1",-0.357069450473357,5.46945712132732,1.09402313788953,0.324046376456919,1
"Y7A9A.1",-0.38109117412034,0.837880778581143,0.40980620685251,0.538722096072059,1
"Y7A9D.1",-0.4532579421792,0.196470299046585,0.0969725406402515,0.763919812268025,1
"Y80D3A.8",0.255411087585882,1.36986192996178,0.0707316936187861,0.796530820917399,1
"Y80D3A.9",0.206122489529338,2.56945140244336,0.188484280743388,0.674853023263449,1
"Y81G3A.1",-1.83118536803001,1.52717092045512,3.00659567299608,0.119285946143279,1
"Y81G3A.4",-0.400014022626217,0.0963379597100265,0.128267522662744,0.728855241742095,1
"Y82E9BL.18",1.22317564010467,-0.0514883331024488,1.33824125786956,0.278420500276978,1
"Y82E9BR.1",-0.206290422130597,-0.334357058116329,0.0303263216363417,0.865776068519249,1
"Y82E9BR.14",-0.218804882616488,4.19318083764344,0.738798728811755,0.413329214219837,1
"Y82E9BR.16",0.198418225870664,4.61596524403754,0.433127270742148,0.527655087193797,1
"Y82E9BR.17",1.68354754785989,1.07565847630507,1.86990153452485,0.210490062063017,1
"Y82E9BR.18",-0.281465339310424,4.63481585130704,0.983605857474954,0.348352857828372,1
"Y82E9BR.19",0.254541522463746,3.19554694094091,0.485869454373163,0.504152934994243,1
"Y82E9BR.2",-0.0191553295051362,2.66302540411578,0.00175149764996033,0.967571619397311,1
"Y82E9BR.22",-0.693002263176279,2.11239540439855,0.24167485817028,0.636956219821589,1
"Y82E9BR.3",0.557061882412778,8.55069702242841,1.41690302212521,0.267121287427532,1
"Y87G2A.1",-0.0574850479497536,5.06328249677928,0.0461804599933893,0.834849819856619,1
"Y87G2A.13",-0.103267655543026,3.54975861968112,0.115173182458329,0.74245755717743,1
"Y87G2A.16",1.22927043806592,0.761676327846872,2.26959545576583,0.16769878083342,1
"Y87G2A.18",0.171148140389836,1.9285843643288,0.087059821340797,0.801886837836477,1
"Y87G2A.19",-0.142508092050481,1.10433619010327,0.0519992452644657,0.824941433848925,1
"Y87G2A.2",-0.577062155670539,1.68378727140337,0.978146333954658,0.349625028776465,1
"Y8A9A.2",0.376766522311198,4.43430992291399,0.886884778913486,0.371984594762398,1
"Y92H12A.2",0.275454470076617,4.82409134445956,1.03225564951609,0.337318423158396,1
"Y92H12A.4",-0.395077712919297,5.43498007410073,1.95170462610359,0.197348532702527,1
"Y92H12A.5",-0.181132886037877,5.29918123831072,0.637669302492936,0.446015331668782,1
"Y92H12BL.1",0.0373856264147274,4.47650182665789,0.0172838532026839,0.898424593818489,1
"Y92H12BL.4",0.13698654622149,3.12683561142654,0.169176050430598,0.690890578819251,1
"Y92H12BL.5",0.0524681627090042,2.46925326491682,0.0155443711447491,0.903640422829789,1
"Y92H12BL.6",1.35986124863731,-0.465349381143564,1.86400177948517,0.206756636908392,1
"Y92H12BM.1",-0.17413223878854,1.30621699913265,0.0902855012772601,0.770940478358135,1
"Y92H12BR.2",0.360435537927643,3.49309799295248,1.36318281986737,0.274291029770069,1
"Y92H12BR.3",0.105081332754615,5.77061765242585,0.169217660177942,0.690854874393305,1
"Y92H12BR.7",-0.016857485199292,3.12249121386287,0.0020262580711983,0.96512247383161,1
"Y94H6A.10",1.48758406026364,5.19717256375181,2.13887493875711,0.18719090171221,1
"Y94H6A.12",0.682944331480828,1.12969900668633,0.589794802892376,0.463032808025283,1
"Y94H6A.16",0.267264286898328,1.04585773821016,0.113295298794787,0.744478726795061,1
"Y94H6A.3",0.504576670509003,2.92464009642948,1.24194492965902,0.295226515192555,1
"Y94H6A.5",-0.159702183308866,5.04283580772181,0.512656626975975,0.492944952829495,1
"Y94H6A.7",0.803648702378331,0.690857639344244,1.74116008763229,0.220988364227972,1
"Y94H6A.8",0.222432345159094,5.27168331692405,0.657079326630773,0.43941569873535,1
"Y95B8A.12",0.178443262380534,0.381897512814007,0.0813115028838706,0.782265667821611,1
"Y95B8A.2",-0.513039033431077,2.21154063709679,0.559899685699532,0.474236095895255,1
"Y95B8A.4",-0.641321267661897,0.8425393636641,0.491856514321889,0.501607776160832,1
"Y95B8A.6",-0.00566227704415578,1.28073507072966,8.96487577201025e-05,0.992661169658722,1
"Y95B8A.8",-0.127690358779022,4.95247938418484,0.252949153838336,0.627614200252224,1
"Y95D11A.1",-0.0834495482208445,3.23416837347927,0.0530153505904874,0.823272346206511,1
"Y95D11A.3",-0.0724944766129264,4.04676414139312,0.0213113446830317,0.887293306071739,1
"Y95D11A.5",0.362447037153019,0.111016421916323,0.107845650775022,0.750453060177913,1
"Y97E10AR.1",-0.822045969385209,1.46859194097705,1.41010992049267,0.266753885945089,1
"Y97E10AR.2",-0.476008985975661,2.07290248530785,0.68110837985336,0.431469060063558,1
"Y97E10AR.3",0.239048041479197,3.68432240972099,0.570249873375535,0.47030432342772,1
"Y97E10AR.4",-0.18903309969946,4.22119498310223,0.136107915440202,0.721179036925526,1
"Y97E10AR.6",0.511087835182096,5.29629946553361,3.52144826481147,0.0947941592402124,1
"Y97E10C.1",0.538153112415397,1.98521452755164,0.664367133593328,0.436979939001785,1
"Y9C12A.1",0.474052474841456,0.396219446737457,0.556178748057191,0.475663700170381,1
"Y9C2UA.1",-0.545150668461895,1.6113758482933,1.1970156632214,0.30357104852306,1
"Y9C9A.8",-0.420845081497013,0.98991316741598,0.272849300956439,0.614593758034188,1
"Y9D1A.1",0.638112328859682,0.980332001184026,0.407471946003551,0.539854632588863,1
"yap-1",0.842086636268587,4.65093017350922,3.90225058602751,0.0810816782734247,1
"yars-1",0.191055428484685,5.55460861563038,0.462373386026742,0.514375827036347,1
"yars-2",0.0243807466585877,4.18952303569614,0.00767401303772736,0.932196239384911,1
"yif-1",0.220950528949563,3.95460783675941,0.472282068945546,0.510018194894737,1
"ykt-6",0.378398462627779,3.93349974514123,1.70096613467652,0.225935375169272,1
"ymel-1",-0.0961217923500271,5.14801115996203,0.137349400958847,0.719880473136926,1
"yop-1",0.465438609439781,6.18201475454608,3.41074440710335,0.0993302106216011,1
"zag-1",-0.179394987814792,1.65415529888893,0.0438413707096707,0.839017336546899,1
"zak-1",-0.560925184886771,1.60673124116588,1.16736283341062,0.309267322398415,1
"ZC116.1",0.0624957604985941,1.85565596656624,0.00544497607485906,0.942862620082842,1
"ZC116.3",-0.0140696973358248,3.17160715043825,0.00104452299287686,0.974954103542698,1
"ZC123.1",1.03145052833051,4.34959683026855,0.451038818360303,0.523473115443308,1
"ZC123.4",0.131449276115661,2.14832159180987,0.0463686687627868,0.834519362193496,1
"ZC13.1",-0.180101399158088,2.18437832407155,0.157998498679017,0.700676474819064,1
"ZC15.1",0.237943264329695,0.636047680168994,0.0669627174339194,0.80188922694975,1
"ZC155.2",-0.054764967565907,-0.60456242333894,0.00174589826409835,0.96762346254008,1
"ZC155.4",-0.326231047050125,3.98344882741096,0.811823581203833,0.392079288839183,1
"ZC155.8",-2.1657103156038,7.1111667494147,14.9649946533554,0.0059042767179273,0.99535642189058
"ZC178.2",1.16349655589629,-0.525112751784519,1.09745291256412,0.323332264643936,1
"ZC190.4",-0.343592253676083,3.70781493952772,0.522791040074537,0.488821693848659,1
"ZC190.7",0.34814112836214,-0.183214455413093,0.105696847574415,0.752855151314146,1
"ZC196.5",-0.859397332053399,1.15863438726157,1.0230408444702,0.339367749830349,1
"ZC204.12",-0.397239372171779,3.77581731027989,0.580962442555086,0.466294451848143,1
"ZC204.14",0.0495937469741375,1.0929851687166,0.0067005962605819,0.936630868296203,1
"ZC21.3",-0.0150442328891133,2.21720825922412,0.000132733166880434,0.99108409204212,1
"ZC21.8",0.433745562901578,0.2067974717108,0.244494532910056,0.63334429818974,1
"ZC239.15",0.0068605986701161,-0.482076585695437,0.000195949524953332,0.989150287506239,1
"ZC239.16",0.252425940774335,0.971020617495877,0.168257105079355,0.691680435949449,1
"ZC239.22",0.166323494048519,0.684546980807657,0.0257339836487865,0.876250818734576,1
"ZC239.6",1.38373885867719,1.46821374809063,3.3684115439101,0.101138368380614,1
"ZC247.1",0.149830690224532,9.69610871378027,0.323700218965882,0.583920974545676,1
"ZC247.2",0.145369539563722,2.33660907115405,0.04306870974159,0.840419504492463,1
"ZC250.2",-1.11565627126933,0.556767724112465,1.0209657691233,0.339831811233802,1
"ZC250.4",1.32286042339543,2.29671428890923,3.22042842753892,0.107802004440986,1
"ZC250.5",0.448223571359198,0.0440930685542659,0.205944940285565,0.661182378477201,1
"ZC262.13",0.915576403888986,0.0447250327135754,1.69632764154106,0.226516027501283,1
"ZC262.2",0.156507105060071,3.46341469203088,0.163305251861619,0.695981233860125,1
"ZC262.5",0.0352199212512582,1.90571301863259,0.0028290462033307,0.958794660711306,1
"ZC262.7",0.609187685748442,3.02949433247503,0.566381757438835,0.473206229654714,1
"ZC266.1",-0.245954745463861,1.97360593276348,0.0829661465512608,0.78012792587558,1
"ZC302.3",-0.425549027746048,-0.280965195353975,0.230746926492931,0.642935254055501,1
"ZC308.4",0.351474173639213,3.77024604460348,0.205217772108366,0.662559373683738,1
"ZC317.6",-0.0538929876742914,1.59484610460138,0.00697136521929563,0.935366435607626,1
"ZC317.7",-0.0218874026333061,2.8497870309233,0.00190075230118631,0.966219101894326,1
"ZC328.3",-0.220684369821783,3.97094834436228,0.542679673028541,0.480907041417707,1
"ZC373.2",-0.202893661678426,5.34625636950866,0.138770885264319,0.718969904877993,1
"ZC373.5",-1.07572931458462,1.44077547060434,3.72114385745129,0.0872624308827741,1
"ZC374.2",-0.320589999301319,2.11115309516676,0.347151630014089,0.570858126263192,1
"ZC376.2",-0.532526998909073,3.23485859140235,1.55603057979717,0.245097299409083,1
"ZC376.3",0.399221749396128,2.21910344680015,0.628799044122331,0.449087180201232,1
"ZC376.6",-0.539652096852254,4.27939215247135,2.77734922997928,0.131473241348372,1
"ZC376.8",0.0156259815495417,0.469905908367052,0.000447744844176984,0.983600104561615,1
"ZC395.5",-1.99077889041932,0.463674573653729,2.97576142479667,0.124718348444587,1
"ZC412.10",0.374155351696887,2.16658907592993,0.421879081303979,0.532937567686437,1
"ZC412.3",-0.0933582916583444,2.91711920467727,0.0390075076017064,0.848015902983442,1
"ZC412.5",0.0110432899076936,-0.56071955157525,0.000775198683241073,0.978422265494808,1
"ZC416.2",-0.619661080039741,-0.247687410703568,0.263618087025467,0.620554999186626,1
"ZC434.10",0.467828836206493,-0.171166870561001,0.141231207788373,0.716148582345477,1
"ZC434.3",1.36858004839998,2.81212989883412,1.3401691286373,0.28414405235414,1
"ZC434.4",-0.255465317760263,4.19504932029178,0.756644445405735,0.407968398284854,1
"ZC434.8",-0.103950750334158,6.46610089930691,0.193551554405897,0.670809208448463,1
"ZC434.9",-0.255096504748805,4.76287051980958,0.126717656973924,0.732137676192054,1
"ZC443.1",0.193568659975547,1.40506176850878,0.0726813099739579,0.793819345633135,1
"ZC443.3",-0.317351431905458,4.18102068243936,0.645615557498364,0.443293486921655,1
"ZC443.4",0.138915800340368,3.26181625008009,0.130130378000438,0.726985400728039,1
"ZC449.1",0.0586691205623126,1.15532231192883,0.00204052182888424,0.965005267961796,1
"ZC449.2",1.66347094776302,1.04066334988978,2.70994672385379,0.135648108092517,1
"ZC449.4",0.425498478276438,-0.483129130515302,0.150485114644388,0.707484976691768,1
"ZC449.5",0.00904903914771475,3.47052757036843,0.00036230017254627,0.985247454767644,1
"ZC449.8",-0.474516543268241,-0.260618563878636,0.43724753395448,0.525745115617132,1
"ZC455.1",0.430579527721559,1.99472760786435,0.657979632806545,0.439113567014589,1
"ZC477.2",-0.0716046173149637,-0.0205528249649977,0.0043355259710606,0.949004393355945,1
"ZC477.3",0.120785532084711,4.20049572396476,0.130956299611135,0.726161275861136,1
"ZC477.7",0.421536606358615,2.12312938433747,0.333416565488265,0.578433202740304,1
"ZC487.1",-0.725222396566582,0.281202856407918,0.86090269470929,0.378754342402276,1
"ZC506.1",-0.161200437118071,4.32448271319138,0.167679011303951,0.692178632064781,1
"ZC513.2",-0.358571039998766,1.19559266898509,0.208973133462294,0.65888427740877,1
"ZC513.3",-0.362931998115311,0.933424313414831,0.211620156900218,0.854036129691438,1
"ZC513.5",-0.0953048394610504,4.70529369336721,0.118791882695433,0.738614496286705,1
"ZC53.1",-0.0183291089889892,1.4380592230409,0.000888115679919109,0.976904627016407,1
"ZC581.10",0.216909472684211,0.243645064479214,0.0585325228822281,0.814492281597524,1
"ZC581.2",0.281030135328177,1.24750106754526,0.186595773809067,0.676376868504955,1
"ZC581.3",-0.15420651206922,4.68223757099213,0.287700071023372,0.60527214922025,1
"ZC581.7",0.643208911733128,1.87614994854941,0.540113085041937,0.481915544849006,1
"ZC581.9",-0.0839009002920558,2.0316566576014,0.0322910618124364,0.861546606172922,1
"ZC8.6",-0.078438036029793,2.47740307659509,0.034992468019049,0.855943423916059,1
"ZC84.1",0.571793720086427,0.812332624556329,0.14818591866283,0.710307485920062,1
"ZC84.6",-0.116550016659607,1.66199819106106,0.0125044850018923,0.91360410949412,1
"zeel-1",1.6562838431046,-0.691761464606922,1.40960746828955,0.266833025289023,1
"zen-4",-0.178950891944356,5.57770547347287,0.42328117133482,0.532273563931841,1
"zer-1",0.195854565962064,6.74314870184186,0.760841398669713,0.406723927887371,1
"zfh-2",0.0523846903787384,4.75924769884249,0.0334827263242407,0.8590460447035,1
"zfp-1",-0.273171611728126,6.10156961291991,0.819462945159583,0.389957164741664,1
"zfp-2",0.120081971360435,4.21127962225613,0.162947709913437,0.69629472937118,1
"zfp-3",0.208969861478451,4.4816832002929,0.73534822345363,0.414378894519584,1
"zgpa-1",0.0797675751553465,2.34188664817817,0.0334286042134798,0.859158603463932,1
"zhit-1",0.448598779360766,2.43130580130319,1.09830097818738,0.323156048165835,1
"zhit-2",0.195926253661909,1.65714864492791,0.0376381845988374,0.850703256211489,1
"zhit-3",0.162909252328354,4.80910391059514,0.185356136067299,0.677382191896847,1
"zhp-1",0.16728459535832,2.02984815104298,0.110812675865268,0.747179910601178,1
"zhp-2",0.535810739105976,2.6296145552613,0.999423420508893,0.344706320926967,1
"zhp-3",0.199684887872233,3.1882910796371,0.324386837833606,0.583529546010731,1
"zhp-4",-0.0823414668596011,2.34988352026983,0.0320061510380008,0.862151506528444,1
"zif-1",-0.101608484084707,4.88152219606505,0.0619130694988796,0.809328850027215,1
"zig-1",0.21481918372559,2.03010179117993,0.118743467469225,0.738665473608154,1
"zig-10",-0.407713623829105,-0.240336432521281,0.102741613336298,0.756203686358781,1
"zig-11",0.533311040025915,5.08793966481672,5.43349685379606,0.045896798361634,1
"zig-12",0.313933959112418,5.77838206444535,1.56802969602705,0.243427216052597,1
"zig-2",-0.184913625360927,-0.29125257392017,0.0458875418443743,0.836006083291284,1
"zig-3",2.49161562132463,0.913098101180465,6.81986298514023,0.0292202191614768,1
"zig-4",0.632487237503851,0.020566309397699,0.604976029451728,0.457517830931252,1
"zig-5",1.34126233369389,0.347564192768327,2.60781258479542,0.142310726167885,1
"zig-6",0.435856689868322,2.16712826028305,0.533578571536167,0.484500231083381,1
"zig-7",0.464475041651169,3.84463206601996,1.92048230407461,0.200630107566073,1
"zig-9",0.154102703979303,3.51739394543833,0.156390517139567,0.702117401493003,1
"zim-1",-0.449700273373994,3.96740442146407,1.7506662283992,0.219840109564721,1
